ResponseId	MainBranch	Employment	RemoteWork	CodingActivities	EdLevel	LearnCode	LearnCodeOnline	LearnCodeCoursesCert	YearsCode	YearsCodePro	DevType	OrgSize	PurchaseInfluence	BuyNewTool	Country	Currency	CompTotal	CompFreq	LanguageHaveWorkedWith	LanguageWantToWorkWith	DatabaseHaveWorkedWith	DatabaseWantToWorkWith	PlatformHaveWorkedWith	PlatformWantToWorkWith	WebframeHaveWorkedWith	WebframeWantToWorkWith	MiscTechHaveWorkedWith	MiscTechWantToWorkWith	ToolsTechHaveWorkedWith	ToolsTechWantToWorkWith	NEWCollabToolsHaveWorkedWith	NEWCollabToolsWantToWorkWith	OpSysProfessional use	OpSysPersonal use	VersionControlSystem	VCInteraction	VCHostingPersonal use	VCHostingProfessional use	OfficeStackAsyncHaveWorkedWith	OfficeStackAsyncWantToWorkWith	OfficeStackSyncHaveWorkedWith	OfficeStackSyncWantToWorkWith	Blockchain	NEWSOSites	SOVisitFreq	SOAccount	SOPartFreq	SOComm	Age	Gender	Trans	Sexuality	Ethnicity	Accessibility	MentalHealth	TBranch	ICorPM	WorkExp	Knowledge_1	Knowledge_2	Knowledge_3	Knowledge_4	Knowledge_5	Knowledge_6	Knowledge_7	Frequency_1	Frequency_2	Frequency_3	TimeSearching	TimeAnswering	Onboarding	ProfessionalTech	TrueFalse_1	TrueFalse_2	TrueFalse_3	SurveyLength	SurveyEase	Annual_Salary_USD
58771	I used to be a developer by profession, but no longer am	Employed, full-time	Fully remote	Hobby	Bachelor’s degree (B.A., B.S., B.Eng., etc.)	Books / Physical media;School (i.e., University, College, etc)			29.0	24	Engineering manager			Start a free trial;Visit developer communities like Stack Overflow;Ask developers I know/work with	Canada				HTML/CSS;Lua;Ruby;Rust	HTML/CSS;Lua;Ruby;Rust	PostgreSQL	PostgreSQL	AWS	AWS	React.js;Ruby on Rails	React.js;Ruby on Rails			Ansible;Docker;Homebrew;npm	Ansible;Homebrew	Neovim	Neovim	Linux-based	Linux-based	Git	Code editor;Command-line;Version control hosting service web GUI			Confluence;Jira Work Management;Trello	Confluence;Jira Work Management;Trello	Google Chat;Microsoft Teams;Slack;Zoom	Slack;Zoom	Very unfavorable	Stack Overflow;Stack Exchange	A few times per month or weekly	Yes	Less than once per month or monthly	No, not really	35-44 years old	Man	No	Prefer not to say	White;North American	None of the above	Prefer not to say	Yes	People manager	22.0	Strongly agree	Neither agree nor disagree	Strongly agree	Strongly agree	Strongly agree	Strongly agree	Neither agree nor disagree	6-10 times a week	6-10 times a week	1-2 times a week	Less than 15 minutes a day	15-30 minutes a day	Just right	DevOps function;Developer portal or other central places to find tools/services;Continuous integration (CI) and (more often) continuous delivery;Automated testing;Observability tools	Yes	Yes	Yes	Appropriate in length	Neither easy nor difficult	
58774	I am a developer by profession	Employed, full-time	Fully remote	I don’t code outside of work	Bachelor’s degree (B.A., B.S., B.Eng., etc.)	Books / Physical media			44.0		Developer, full-stack;Developer, mobile;Project manager	20 to 99 employees	I have some influence	Start a free trial;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd	Canada	"CAD	Canadian dollar"			Delphi	Delphi	Microsoft SQL Server	Microsoft SQL Server			Angular.js;ASP.NET;Node.js;React.js	Angular.js;ASP.NET;Node.js;React.js	React Native	React Native			RAD Studio (Delphi, C++ Builder);Visual Studio;Visual Studio Code	RAD Studio (Delphi, C++ Builder);Visual Studio;Visual Studio Code	Windows	Windows	Git	Code editor;Command-line;Version control hosting service web GUI			Asana	Asana	Microsoft Teams	Microsoft Teams	Favorable	Stack Overflow;Stack Exchange	A few times per month or weekly	No		Yes, somewhat	65 years or older	Man	No	Straight / Heterosexual	Caribbean	None of the above	None of the above	No																				Appropriate in length	Easy	
58794	I code primarily as a hobby	I prefer not to say			Some college/university study without earning a degree	Other online resources (e.g., videos, blogs, forum)	Technical documentation		7.0					Visit developer communities like Stack Overflow	Canada				HTML/CSS;JavaScript;Python	Python	SQLite				Django;jQuery	Django;jQuery	Pandas				Atom;Eclipse;IPython/Jupyter;PyCharm;Visual Studio Code	Visual Studio Code	Linux-based	Linux-based;Windows	Git	Code editor;Command-line							Indifferent	Stack Overflow	A few times per month or weekly	Yes	A few times per month or weekly	Yes, somewhat	Prefer not to say	Prefer not to say	Prefer not to say	Prefer not to say	Prefer not to say	Prefer not to say	Prefer not to say																					Too long	Easy	
58889	I am not primarily a developer, but I write code sometimes as part of my work	Independent contractor, freelancer, or self-employed	Fully remote	Hobby;Contribute to open-source projects;Freelance/contract work;Other (please specify):	Some college/university study without earning a degree	Books / Physical media;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc);On the job training;Other (please specify):	Technical documentation;Blogs;Programming Games;Stack Overflow;Online books;Video-based Online Courses;How-to videos;Other (Please specify):;Certification videos		35.0	10	Developer, game or graphics;Project manager;Designer;Senior Executive (C-Suite, VP, etc.);System administrator	Just me - I am a freelancer, sole proprietor, etc.	I have a great deal of influence	Start a free trial;Visit developer communities like Stack Overflow;Research companies that have emailed me	Canada	"CAD	Canadian dollar"		Yearly	Assembly;C#;C++;Delphi;JavaScript;Lua;PowerShell	C#;C++;Delphi;PowerShell	Microsoft SQL Server;MySQL;SQLite	Microsoft SQL Server;MySQL;SQLite	AWS;Google Cloud;IBM Cloud or Watson;Microsoft Azure;VMware	AWS;Google Cloud;IBM Cloud or Watson;Microsoft Azure	ASP.NET;ASP.NET Core ;Next.js;Node.js	ASP.NET;ASP.NET Core 	TensorFlow;Xamarin		Unity 3D;Unreal Engine	Unity 3D;Unreal Engine	Android Studio;Eclipse;Notepad++;RAD Studio (Delphi, C++ Builder);Visual Studio;Visual Studio Code	Android Studio;Eclipse;Notepad++;RAD Studio (Delphi, C++ Builder);Visual Studio;Visual Studio Code	Windows	Windows	Git	Version control hosting service web GUI					Microsoft Teams		Favorable	Stack Overflow;Stack Exchange	A few times per week	Yes	A few times per month or weekly	Yes, somewhat	45-54 years old	Man	No	Straight / Heterosexual	White;European;Indigenous (such as Native American or Indigenous Australian)	None of the above	None of the above																					Appropriate in length	Neither easy nor difficult	
58979	I am a developer by profession	Employed, full-time;Independent contractor, freelancer, or self-employed	Hybrid (some remote, some in-person)	Hobby;Freelance/contract work	Other doctoral degree (Ph.D., Ed.D., etc.)	School (i.e., University, College, etc)			45.0	34	Developer, front-end;Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices;Project manager;Data or business analyst;Designer;Scientist	100 to 499 employees	I have a great deal of influence	Other (please specify):;Start a free trial;Ask developers I know/work with;Research companies that have emailed me	Canada	"CAD	Canadian dollar"			Bash/Shell;C;C++;Delphi;LISP;Python;SQL;Swift	Bash/Shell;C;C++;Delphi;Python;SQL;Swift	Microsoft SQL Server;Oracle;PostgreSQL	Oracle;PostgreSQL					NumPy;Pandas	NumPy;Pandas			Eclipse;Emacs;Notepad++;RAD Studio (Delphi, C++ Builder);Xcode	Eclipse;Emacs;Notepad++;RAD Studio (Delphi, C++ Builder);Xcode	Linux-based;macOS;Windows	Linux-based;macOS	Git	Command-line;Dedicated version control GUI application			Confluence;Jira Work Management		Cisco Webex Teams;Microsoft Teams;Zoom	Cisco Webex Teams;Zoom	Very unfavorable	Stack Overflow;Stack Exchange	Less than once per month or monthly	Not sure/can't remember		No, not really	55-64 years old	Man	No					No																				Appropriate in length	Easy	
59021	I used to be a developer by profession, but no longer am	Employed, full-time	Hybrid (some remote, some in-person)	Hobby	Bachelor’s degree (B.A., B.S., B.Eng., etc.)	Books / Physical media;School (i.e., University, College, etc)			25.0	20	Developer, front-end;Developer, back-end;Developer, desktop or enterprise applications;Developer, mobile;Designer;Senior Executive (C-Suite, VP, etc.)			Start a free trial;Visit developer communities like Stack Overflow	Canada				C#;Delphi;F#;PowerShell;SQL		Microsoft SQL Server;PostgreSQL;SQLite		AWS;Microsoft Azure		ASP.NET Core 		.NET;Pandas				Notepad++;RAD Studio (Delphi, C++ Builder);Visual Studio;Visual Studio Code		Windows	Windows	Git	Code editor;Command-line			Microsoft Planner;Smartsheet;Trello		Microsoft Teams;Zoom		Very favorable	Stack Overflow;Stack Exchange	A few times per month or weekly	No		Neutral	45-54 years old	Man	No	Straight / Heterosexual	White;North American	None of the above	None of the above	Yes	People manager	20.0	Agree	Disagree	Neither agree nor disagree	Agree	Agree	Agree	Neither agree nor disagree	1-2 times a week	Never	Never	30-60 minutes a day	30-60 minutes a day	Somewhat long	None of these	Yes	Yes	Yes	Appropriate in length	Easy	
59028	I am a developer by profession	Employed, full-time	Fully remote	Hobby	Bachelor’s degree (B.A., B.S., B.Eng., etc.)	Books / Physical media;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc);Colleague	Technical documentation;Video-based Online Courses;How-to videos;Coding sessions (live or recorded)		5.0	2	Developer, full-stack;Cloud infrastructure engineer;Blockchain	20 to 99 employees	I have some influence	Start a free trial	Canada	"CAD	Canadian dollar"		Monthly	HTML/CSS;JavaScript;TypeScript	TypeScript	DynamoDB;MongoDB;Neo4j	DynamoDB;Neo4j	AWS;Firebase	AWS	Express;Gatsby;Node.js;React.js	Node.js;React.js	React Native	React Native	Homebrew;npm;Yarn	Homebrew;Yarn	Android Studio;Atom;Nano;Visual Studio Code;Xcode	Atom;Visual Studio Code	macOS	macOS	Git	Command-line			ClickUp;Jira Work Management	Jira Work Management	Google Chat;Slack;Zoom	Google Chat;Slack;Zoom	Favorable	Stack Overflow	A few times per month or weekly	No		Not sure	25-34 years old	Man	No	Straight / Heterosexual	European;North American;South American;Multiracial	None of the above	I have an anxiety disorder;I have a concentration and/or memory disorder (e.g., ADHD, etc.)	No																				Too long	Easy	
59056	I am a developer by profession	Student, full-time			Some college/university study without earning a degree	Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc);On the job training;Online Courses or Certification	Technical documentation;Blogs;Written Tutorials;Stack Overflow;Video-based Online Courses;How-to videos;Coding sessions (live or recorded)	Other	6.0					Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd	Canada				C;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript	HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript	MongoDB;PostgreSQL;SQLite	MongoDB;PostgreSQL;SQLite	Heroku	AWS;Heroku	jQuery;Next.js;Node.js;React.js;Svelte	jQuery;Next.js;Node.js;React.js;Svelte	NumPy;Pandas	React Native	Homebrew;npm	npm	Nano;PyCharm;Visual Studio;Visual Studio Code	Nano;PyCharm;Visual Studio;Visual Studio Code	Linux-based	macOS	Git	Code editor;Command-line			Jira Work Management;Notion	Jira Work Management;Notion	Cisco Webex Teams;Google Chat;Microsoft Teams;Slack;Zoom	Google Chat;Slack;Zoom	Very unfavorable	Stack Overflow;Stack Exchange	A few times per week	No		No, not really	18-24 years old	Man	No	Straight / Heterosexual	White;Hispanic or Latino/a	None of the above	None of the above																					Appropriate in length	Easy	
59106	I code primarily as a hobby	Independent contractor, freelancer, or self-employed	Full in-person	Hobby	Professional degree (JD, MD, etc.)	Books / Physical media;Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc)	Technical documentation;Blogs;Written Tutorials;Stack Overflow;Video-based Online Courses;Online forum;How-to videos;Written-based Online Courses;Coding sessions (live or recorded)		48.0		Developer, front-end;Other (please specify):			Visit developer communities like Stack Overflow;Research companies that have advertised on sites I visit;Read ratings or reviews on third party sites like G2Crowd	Canada				Delphi;SQL	Delphi;SQL											RAD Studio (Delphi, C++ Builder)	RAD Studio (Delphi, C++ Builder);Visual Studio Code	Windows	Linux-based;macOS;Windows	SVN	Code editor;Dedicated version control GUI application					Zoom		Indifferent	Stack Overflow	A few times per month or weekly	No		Neutral	65 years or older	Man	No	Straight / Heterosexual	White;European	None of the above	None of the above																					Appropriate in length	Easy	
59155	I am learning to code	Student, full-time			Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)	Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc);Online Courses or Certification;Hackathons (virtual or in-person)	Technical documentation;Blogs;Written Tutorials;Stack Overflow;Video-based Online Courses;Coding sessions (live or recorded)	Udemy	2.0					Start a free trial;Visit developer communities like Stack Overflow;Ask developers I know/work with	Canada				HTML/CSS;Java;JavaScript;Python	C++;HTML/CSS;JavaScript;Python;Rust;Solidity;TypeScript	Firebase Realtime Database	Cloud Firestore;MongoDB;PostgreSQL;Firebase Realtime Database;Redis	Firebase;Heroku	AWS;Firebase	Express;Gatsby;Next.js;Node.js;React.js	Express;Next.js;Node.js;Nuxt.js;React.js;Vue.js	React Native	Electron;React Native;TensorFlow	npm;Yarn	Docker;npm;Yarn	IntelliJ;IPython/Jupyter;Visual Studio Code	IntelliJ;IPython/Jupyter;Visual Studio Code	Windows	Windows	Git	Code editor;Command-line;Dedicated version control GUI application			Notion;Trello	Notion	Slack;Zoom		Indifferent	Stack Overflow;Stack Exchange	Daily or almost daily	Yes	A few times per month or weekly	Neutral	Under 18 years old	Man	No	Straight / Heterosexual	Indian;North American	None of the above	None of the above																					Appropriate in length	Easy	
59159	I am a developer by profession	Student, part-time;Employed, part-time	Hybrid (some remote, some in-person)	Hobby;School or academic work	Bachelor’s degree (B.A., B.S., B.Eng., etc.)	Other online resources (e.g., videos, blogs, forum);School (i.e., University, College, etc);On the job training;Online Courses or Certification	Technical documentation;Stack Overflow;Online books;Video-based Online Courses;Online challenges (e.g., daily or weekly coding challenges);Certification videos	Codecademy;edX;Other	7.0		Developer, front-end;Developer, full-stack;Developer, back-end;Student;Developer, mobile;DevOps specialist;Cloud infrastructure engineer			Start a free trial;Visit developer communities like Stack Overflow;Ask developers I know/work with	Canada				Bash/Shell;Clojure;Go;HTML/CSS;Java;JavaScript;Python;R	Go;Haskell;HTML/CSS;JavaScript;Kotlin;Python;Rust;TypeScript	DynamoDB;PostgreSQL	Cassandra;DynamoDB;Elasticsearch;MariaDB;PostgreSQL;Redis	AWS;Google Cloud	AWS;Google Cloud;Microsoft Azure;OpenStack	Node.js;React.js	Angular.js;Node.js;React.js;Vue.js	Electron;NumPy;Pandas;React Native;Scikit-learn;TensorFlow;Torch/PyTorch	Apache Kafka;Apache Spark;Electron;Hadoop;Keras;NumPy;Pandas;React Native;Scikit-learn;TensorFlow;Torch/PyTorch	Docker;Kubernetes;npm;Terraform;Unity 3D;Yarn	Docker;npm;Terraform;Yarn	Android Studio;GoLand;IntelliJ;Notepad++;PyCharm;RStudio;Visual Studio Code	Android Studio;GoLand;IntelliJ;Notepad++;PyCharm;Visual Studio Code	Linux-based;Windows	Windows	Git	Command-line;Dedicated version control GUI application			Trello	Confluence;Jira Work Management	Microsoft Teams;Slack;Zoom	Microsoft Teams;Zoom	Unfavorable	Stack Overflow;Stack Exchange	A few times per week	Yes	Less than once per month or monthly	Neutral	25-34 years old	Man	No	Straight / Heterosexual	Southeast Asian	None of the above	None of the above																					Appropriate in length	Neither easy nor difficult	
59183	I am a developer by profession	Independent contractor, freelancer, or self-employed	Fully remote	Freelance/contract work	Some college/university study without earning a degree	Books / Physical media;Friend or family member;Other online resources (e.g., videos, blogs, forum);On the job training;Online Courses or Certification	Technical documentation;Blogs;Stack Overflow;How-to videos;Written-based Online Courses;Coding sessions (live or recorded)		27.0	27	Developer, back-end;Developer, desktop or enterprise applications;Project manager	2 to 9 employees	I have a great deal of influence	Start a free trial;Ask developers I know/work with;Research companies that have advertised on sites I visit;Research companies that have emailed me	Canada	"CAD	Canadian dollar"			Crystal;Delphi	Delphi	PostgreSQL	Microsoft SQL Server;MySQL;PostgreSQL									RAD Studio (Delphi, C++ Builder)	RAD Studio (Delphi, C++ Builder)	Windows	Windows	SVN	Dedicated version control GUI application					Microsoft Teams;Zoom	Microsoft Teams;Zoom	Unsure	Stack Overflow	A few times per month or weekly	No		No, not really	65 years or older	Man	No	Straight / Heterosexual	White	None of the above	None of the above	No																				Appropriate in length	Neither easy nor difficult	
